,id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
3630,3630,2013,1,5,558.0,600,-2.0,900.0,856,4.0,B6,71,N652JB,JFK,TPA,156.0,1005,6,0,2013-01-05 06:00:00,JetBlue Airways
3631,3631,2013,1,5,559.0,600,-1.0,843.0,858,-15.0,UA,1627,N34222,EWR,PBI,144.0,1023,6,0,2013-01-05 06:00:00,United Air Lines Inc.
3632,3632,2013,1,5,600.0,600,0.0,644.0,659,-15.0,US,1935,N957UW,LGA,PHL,29.0,96,6,0,2013-01-05 06:00:00,US Airways Inc.
3633,3633,2013,1,5,602.0,545,17.0,1035.0,1022,13.0,B6,725,N589JB,JFK,BQN,188.0,1576,5,45,2013-01-05 05:00:00,JetBlue Airways
3634,3634,2013,1,5,602.0,600,2.0,909.0,927,-18.0,UA,303,N512UA,JFK,SFO,346.0,2586,6,0,2013-01-05 06:00:00,United Air Lines Inc.
3635,3635,2013,1,5,602.0,608,-6.0,728.0,754,-26.0,UA,429,N830UA,EWR,CLE,71.0,404,6,8,2013-01-05 06:00:00,United Air Lines Inc.
3636,3636,2013,1,5,603.0,600,3.0,724.0,745,-21.0,AA,301,N3CRAA,LGA,ORD,121.0,733,6,0,2013-01-05 06:00:00,American Airlines Inc.
3637,3637,2013,1,5,605.0,600,5.0,857.0,854,3.0,B6,507,N556JB,EWR,FLL,150.0,1065,6,0,2013-01-05 06:00:00,JetBlue Airways
3638,3638,2013,1,5,605.0,610,-5.0,917.0,921,-4.0,B6,135,N635JB,JFK,RSW,171.0,1074,6,10,2013-01-05 06:00:00,JetBlue Airways
3639,3639,2013,1,5,606.0,610,-4.0,857.0,910,-13.0,AA,1895,N5ECAA,EWR,MIA,149.0,1085,6,10,2013-01-05 06:00:00,American Airlines Inc.
3640,3640,2013,1,5,606.0,600,6.0,854.0,858,-4.0,B6,371,N624JB,LGA,FLL,150.0,1076,6,0,2013-01-05 06:00:00,JetBlue Airways
3641,3641,2013,1,5,606.0,610,-4.0,703.0,715,-12.0,WN,3170,N469WN,EWR,BWI,33.0,169,6,10,2013-01-05 06:00:00,Southwest Airlines Co.
3642,3642,2013,1,5,608.0,608,0.0,714.0,724,-10.0,EV,4201,N12145,EWR,IAD,44.0,212,6,8,2013-01-05 06:00:00,ExpressJet Airlines Inc.
3643,3643,2013,1,5,608.0,610,-2.0,902.0,915,-13.0,AA,1837,N3BRAA,LGA,MIA,151.0,1096,6,10,2013-01-05 06:00:00,American Airlines Inc.
3644,3644,2013,1,5,610.0,615,-5.0,828.0,851,-23.0,DL,2057,N904DL,JFK,ATL,112.0,760,6,15,2013-01-05 06:00:00,Delta Air Lines Inc.
3645,3645,2013,1,5,610.0,615,-5.0,823.0,842,-19.0,DL,575,N326NB,EWR,ATL,111.0,746,6,15,2013-01-05 06:00:00,Delta Air Lines Inc.
3646,3646,2013,1,5,611.0,600,11.0,720.0,724,-4.0,EV,6012,N13978,LGA,IAD,50.0,229,6,0,2013-01-05 06:00:00,ExpressJet Airlines Inc.
3647,3647,2013,1,5,611.0,600,11.0,909.0,912,-3.0,UA,549,N425UA,EWR,RSW,164.0,1068,6,0,2013-01-05 06:00:00,United Air Lines Inc.
3648,3648,2013,1,5,614.0,615,-1.0,717.0,724,-7.0,B6,1806,N583JB,JFK,BOS,39.0,187,6,15,2013-01-05 06:00:00,JetBlue Airways
3649,3649,2013,1,5,615.0,615,0.0,737.0,745,-8.0,WN,122,N8306H,LGA,MDW,119.0,725,6,15,2013-01-05 06:00:00,Southwest Airlines Co.
3650,3650,2013,1,5,616.0,615,1.0,809.0,817,-8.0,US,1641,N721UW,JFK,CLT,83.0,541,6,15,2013-01-05 06:00:00,US Airways Inc.
3651,3651,2013,1,5,619.0,615,4.0,1054.0,1100,-6.0,B6,709,N534JB,JFK,SJU,192.0,1598,6,15,2013-01-05 06:00:00,JetBlue Airways
3652,3652,2013,1,5,625.0,630,-5.0,835.0,847,-12.0,EV,4707,N11535,EWR,IND,111.0,645,6,30,2013-01-05 06:00:00,ExpressJet Airlines Inc.
3653,3653,2013,1,5,626.0,625,1.0,801.0,820,-19.0,WN,1888,N909WN,LGA,STL,143.0,888,6,25,2013-01-05 06:00:00,Southwest Airlines Co.
3654,3654,2013,1,5,626.0,630,-4.0,819.0,841,-22.0,US,1433,N177US,LGA,CLT,90.0,544,6,30,2013-01-05 06:00:00,US Airways Inc.
3655,3655,2013,1,5,627.0,630,-3.0,1127.0,1140,-13.0,AA,413,N3HBAA,JFK,SJU,195.0,1598,6,30,2013-01-05 06:00:00,American Airlines Inc.
3656,3656,2013,1,5,627.0,600,27.0,916.0,901,15.0,B6,125,N641JB,JFK,FLL,153.0,1069,6,0,2013-01-05 06:00:00,JetBlue Airways
3657,3657,2013,1,5,627.0,630,-3.0,945.0,1014,-29.0,US,245,N821AW,EWR,PHX,303.0,2133,6,30,2013-01-05 06:00:00,US Airways Inc.
3658,3658,2013,1,5,628.0,630,-2.0,815.0,833,-18.0,US,1019,N438US,EWR,CLT,83.0,529,6,30,2013-01-05 06:00:00,US Airways Inc.
3659,3659,2013,1,5,630.0,633,-3.0,946.0,1004,-18.0,UA,726,N840UA,EWR,SFO,346.0,2565,6,33,2013-01-05 06:00:00,United Air Lines Inc.
3660,3660,2013,1,5,631.0,630,1.0,1003.0,1018,-15.0,US,27,N550UW,JFK,PHX,308.0,2153,6,30,2013-01-05 06:00:00,US Airways Inc.
3661,3661,2013,1,5,638.0,644,-6.0,750.0,759,-9.0,EV,4248,N16561,EWR,DCA,44.0,199,6,44,2013-01-05 06:00:00,ExpressJet Airlines Inc.
3662,3662,2013,1,5,639.0,630,9.0,757.0,810,-13.0,AA,303,N3CYAA,LGA,ORD,120.0,733,6,30,2013-01-05 06:00:00,American Airlines Inc.
3663,3663,2013,1,5,641.0,645,-4.0,738.0,754,-16.0,B6,1002,N793JB,JFK,BOS,38.0,187,6,45,2013-01-05 06:00:00,JetBlue Airways
3664,3664,2013,1,5,641.0,637,4.0,1009.0,1021,-12.0,UA,470,N488UA,EWR,PHX,304.0,2133,6,37,2013-01-05 06:00:00,United Air Lines Inc.
3665,3665,2013,1,5,644.0,647,-3.0,803.0,810,-7.0,B6,102,N643JB,JFK,BUF,61.0,301,6,47,2013-01-05 06:00:00,JetBlue Airways
3666,3666,2013,1,5,646.0,645,1.0,829.0,848,-19.0,US,926,N540UW,EWR,CLT,84.0,529,6,45,2013-01-05 06:00:00,US Airways Inc.
3667,3667,2013,1,5,650.0,659,-9.0,955.0,959,-4.0,AA,1815,N5FAAA,JFK,MCO,149.0,944,6,59,2013-01-05 06:00:00,American Airlines Inc.
3668,3668,2013,1,5,651.0,700,-9.0,949.0,1019,-30.0,DL,2003,N905DL,LGA,MIA,155.0,1096,7,0,2013-01-05 07:00:00,Delta Air Lines Inc.
3669,3669,2013,1,5,651.0,645,6.0,904.0,922,-18.0,UA,1245,N38257,LGA,DEN,234.0,1620,6,45,2013-01-05 06:00:00,United Air Lines Inc.
3670,3670,2013,1,5,653.0,655,-2.0,1015.0,1030,-15.0,DL,1415,N3739P,JFK,SLC,277.0,1990,6,55,2013-01-05 06:00:00,Delta Air Lines Inc.
3671,3671,2013,1,5,654.0,654,0.0,918.0,914,4.0,EV,4122,N14959,EWR,SDF,119.0,642,6,54,2013-01-05 06:00:00,ExpressJet Airlines Inc.
3672,3672,2013,1,5,655.0,700,-5.0,1010.0,1014,-4.0,DL,1879,N358NW,LGA,FLL,167.0,1076,7,0,2013-01-05 07:00:00,Delta Air Lines Inc.
3673,3673,2013,1,5,656.0,635,21.0,1002.0,940,22.0,AA,711,N3HXAA,LGA,DFW,218.0,1389,6,35,2013-01-05 06:00:00,American Airlines Inc.
3674,3674,2013,1,5,656.0,700,-4.0,1056.0,1045,11.0,DL,1865,N713TW,JFK,SFO,383.0,2586,7,0,2013-01-05 07:00:00,Delta Air Lines Inc.
3675,3675,2013,1,5,656.0,700,-4.0,942.0,952,-10.0,DL,2285,N327NB,LGA,MCO,139.0,950,7,0,2013-01-05 07:00:00,Delta Air Lines Inc.
3676,3676,2013,1,5,657.0,659,-2.0,934.0,927,7.0,EV,4583,N12136,EWR,MSY,193.0,1167,6,59,2013-01-05 06:00:00,ExpressJet Airlines Inc.
3677,3677,2013,1,5,657.0,700,-3.0,821.0,839,-18.0,UA,550,N413UA,LGA,ORD,114.0,733,7,0,2013-01-05 07:00:00,United Air Lines Inc.
3678,3678,2013,1,5,659.0,700,-1.0,841.0,850,-9.0,AA,305,N584AA,LGA,ORD,121.0,733,7,0,2013-01-05 07:00:00,American Airlines Inc.
3679,3679,2013,1,5,659.0,700,-1.0,1002.0,1015,-13.0,AA,2279,N3BGAA,LGA,MIA,156.0,1096,7,0,2013-01-05 07:00:00,American Airlines Inc.
3680,3680,2013,1,5,700.0,700,0.0,1014.0,1025,-11.0,VX,399,N641VA,JFK,LAX,346.0,2475,7,0,2013-01-05 07:00:00,Virgin America
3681,3681,2013,1,5,701.0,651,10.0,913.0,915,-2.0,UA,1255,N38454,EWR,DEN,227.0,1605,6,51,2013-01-05 06:00:00,United Air Lines Inc.
3682,3682,2013,1,5,704.0,700,4.0,1013.0,1010,3.0,WN,3995,N276WN,EWR,HOU,228.0,1411,7,0,2013-01-05 07:00:00,Southwest Airlines Co.
3683,3683,2013,1,5,705.0,655,10.0,931.0,921,10.0,B6,117,N346JB,JFK,MSY,182.0,1182,6,55,2013-01-05 06:00:00,JetBlue Airways
3684,3684,2013,1,5,706.0,645,21.0,1003.0,935,28.0,B6,389,N584JB,LGA,MCO,143.0,950,6,45,2013-01-05 06:00:00,JetBlue Airways
3685,3685,2013,1,5,708.0,710,-2.0,841.0,850,-9.0,MQ,3737,N1EAMQ,EWR,ORD,120.0,719,7,10,2013-01-05 07:00:00,Envoy Air
3686,3686,2013,1,5,710.0,715,-5.0,1024.0,1045,-21.0,AA,443,N3EYAA,JFK,MIA,153.0,1089,7,15,2013-01-05 07:00:00,American Airlines Inc.
3687,3687,2013,1,5,710.0,711,-1.0,941.0,957,-16.0,UA,397,N593UA,EWR,LAS,309.0,2227,7,11,2013-01-05 07:00:00,United Air Lines Inc.
3688,3688,2013,1,5,710.0,710,0.0,1017.0,1031,-14.0,UA,1665,N37281,EWR,LAX,336.0,2454,7,10,2013-01-05 07:00:00,United Air Lines Inc.
3689,3689,2013,1,5,712.0,720,-8.0,900.0,925,-25.0,DL,831,N911DL,LGA,DTW,84.0,502,7,20,2013-01-05 07:00:00,Delta Air Lines Inc.
3690,3690,2013,1,5,716.0,715,1.0,1028.0,1035,-7.0,AA,825,N3ANAA,JFK,FLL,156.0,1069,7,15,2013-01-05 07:00:00,American Airlines Inc.
3691,3691,2013,1,5,716.0,715,1.0,1200.0,1206,-6.0,B6,715,N621JB,JFK,SJU,191.0,1598,7,15,2013-01-05 07:00:00,JetBlue Airways
3692,3692,2013,1,5,718.0,723,-5.0,1201.0,1222,-21.0,UA,1479,N25705,EWR,STT,203.0,1634,7,23,2013-01-05 07:00:00,United Air Lines Inc.
3693,3693,2013,1,5,720.0,720,0.0,835.0,842,-7.0,FL,850,N964AT,LGA,MKE,116.0,738,7,20,2013-01-05 07:00:00,AirTran Airways Corporation
3694,3694,2013,1,5,724.0,710,14.0,1000.0,1003,-3.0,UA,305,N540UA,EWR,MCO,136.0,937,7,10,2013-01-05 07:00:00,United Air Lines Inc.
3695,3695,2013,1,5,725.0,722,3.0,824.0,830,-6.0,EV,4227,N21129,EWR,BWI,32.0,169,7,22,2013-01-05 07:00:00,ExpressJet Airlines Inc.
3696,3696,2013,1,5,725.0,725,0.0,1011.0,1030,-19.0,AS,11,N546AS,EWR,SEA,330.0,2402,7,25,2013-01-05 07:00:00,Alaska Airlines Inc.
3697,3697,2013,1,5,725.0,730,-5.0,1110.0,1100,10.0,UA,799,N525UA,JFK,SFO,365.0,2586,7,30,2013-01-05 07:00:00,United Air Lines Inc.
3698,3698,2013,1,5,726.0,730,-4.0,930.0,921,9.0,EV,4303,N13913,EWR,STL,149.0,872,7,30,2013-01-05 07:00:00,ExpressJet Airlines Inc.
3699,3699,2013,1,5,727.0,730,-3.0,941.0,1004,-23.0,DL,807,N347NB,EWR,ATL,115.0,746,7,30,2013-01-05 07:00:00,Delta Air Lines Inc.
3700,3700,2013,1,5,728.0,730,-2.0,1127.0,1115,12.0,VX,11,N855VA,JFK,SFO,387.0,2586,7,30,2013-01-05 07:00:00,Virgin America
3701,3701,2013,1,5,731.0,730,1.0,1110.0,1040,30.0,AA,715,N566AA,LGA,DFW,230.0,1389,7,30,2013-01-05 07:00:00,American Airlines Inc.
3702,3702,2013,1,5,731.0,735,-4.0,856.0,858,-2.0,B6,20,N281JB,JFK,ROC,57.0,264,7,35,2013-01-05 07:00:00,JetBlue Airways
3703,3703,2013,1,5,732.0,721,11.0,1019.0,1012,7.0,B6,987,N570JB,JFK,MCO,138.0,944,7,21,2013-01-05 07:00:00,JetBlue Airways
3704,3704,2013,1,5,734.0,740,-6.0,1101.0,1109,-8.0,DL,1889,N175DN,JFK,SEA,342.0,2422,7,40,2013-01-05 07:00:00,Delta Air Lines Inc.
3705,3705,2013,1,5,736.0,745,-9.0,1037.0,1036,1.0,B6,983,N597JB,LGA,TPA,155.0,1010,7,45,2013-01-05 07:00:00,JetBlue Airways
3706,3706,2013,1,5,737.0,737,0.0,1122.0,1113,9.0,B6,643,N784JB,JFK,SFO,371.0,2586,7,37,2013-01-05 07:00:00,JetBlue Airways
3707,3707,2013,1,5,741.0,700,41.0,1046.0,1007,39.0,B6,981,N552JB,JFK,FLL,157.0,1069,7,0,2013-01-05 07:00:00,JetBlue Airways
3708,3708,2013,1,5,742.0,729,13.0,1039.0,1039,0.0,B6,1601,N706JB,LGA,RSW,155.0,1080,7,29,2013-01-05 07:00:00,JetBlue Airways
3709,3709,2013,1,5,742.0,745,-3.0,1220.0,1234,-14.0,UA,1274,N77871,EWR,SJU,197.0,1608,7,45,2013-01-05 07:00:00,United Air Lines Inc.
3710,3710,2013,1,5,743.0,736,7.0,902.0,850,12.0,B6,44,N653JB,JFK,SYR,50.0,209,7,36,2013-01-05 07:00:00,JetBlue Airways
3711,3711,2013,1,5,744.0,745,-1.0,1141.0,1125,16.0,AA,59,N324AA,JFK,SFO,378.0,2586,7,45,2013-01-05 07:00:00,American Airlines Inc.
3712,3712,2013,1,5,745.0,729,16.0,1030.0,1029,1.0,UA,783,N417UA,EWR,TPA,148.0,997,7,29,2013-01-05 07:00:00,United Air Lines Inc.
3713,3713,2013,1,5,746.0,746,0.0,1101.0,1051,10.0,UA,1162,N38403,EWR,IAH,230.0,1400,7,46,2013-01-05 07:00:00,United Air Lines Inc.
3714,3714,2013,1,5,748.0,600,108.0,932.0,759,93.0,DL,731,N377NW,LGA,DTW,84.0,502,6,0,2013-01-05 06:00:00,Delta Air Lines Inc.
3715,3715,2013,1,5,750.0,749,1.0,1101.0,1054,7.0,B6,341,N526JB,JFK,SRQ,161.0,1041,7,49,2013-01-05 07:00:00,JetBlue Airways
3716,3716,2013,1,5,751.0,757,-6.0,903.0,916,-13.0,EV,3812,N15983,EWR,BUF,56.0,282,7,57,2013-01-05 07:00:00,ExpressJet Airlines Inc.
3717,3717,2013,1,5,753.0,750,3.0,943.0,940,3.0,9E,3611,N8970D,JFK,PIT,74.0,340,7,50,2013-01-05 07:00:00,Endeavor Air Inc.
3718,3718,2013,1,5,753.0,755,-2.0,1048.0,1110,-22.0,AA,2267,N3GLAA,LGA,MIA,155.0,1096,7,55,2013-01-05 07:00:00,American Airlines Inc.
3719,3719,2013,1,5,754.0,800,-6.0,1101.0,1124,-23.0,DL,2143,N319US,JFK,MIA,153.0,1089,8,0,2013-01-05 08:00:00,Delta Air Lines Inc.
3720,3720,2013,1,5,755.0,800,-5.0,944.0,1008,-24.0,EV,4498,N33182,EWR,MSP,154.0,1008,8,0,2013-01-05 08:00:00,ExpressJet Airlines Inc.
3721,3721,2013,1,5,755.0,800,-5.0,1039.0,1054,-15.0,B6,517,N558JB,EWR,MCO,135.0,937,8,0,2013-01-05 08:00:00,JetBlue Airways
3722,3722,2013,1,5,755.0,800,-5.0,1106.0,1106,0.0,B6,3,N644JB,JFK,FLL,162.0,1069,8,0,2013-01-05 08:00:00,JetBlue Airways
3723,3723,2013,1,5,755.0,759,-4.0,944.0,959,-15.0,US,1733,N554UW,LGA,CLT,85.0,544,7,59,2013-01-05 07:00:00,US Airways Inc.
3724,3724,2013,1,5,757.0,805,-8.0,857.0,919,-22.0,B6,1172,N324JB,EWR,BOS,43.0,200,8,5,2013-01-05 08:00:00,JetBlue Airways
3725,3725,2013,1,5,757.0,800,-3.0,1012.0,1035,-23.0,UA,369,N429UA,LGA,DEN,229.0,1620,8,0,2013-01-05 08:00:00,United Air Lines Inc.
3726,3726,2013,1,5,757.0,730,27.0,1119.0,1045,34.0,UA,1108,N54711,LGA,IAH,235.0,1416,7,30,2013-01-05 07:00:00,United Air Lines Inc.
3727,3727,2013,1,5,800.0,800,0.0,1036.0,1039,-3.0,DL,2047,N627DL,LGA,ATL,121.0,762,8,0,2013-01-05 08:00:00,Delta Air Lines Inc.
3728,3728,2013,1,5,800.0,800,0.0,915.0,914,1.0,US,2165,N951UW,LGA,DCA,52.0,214,8,0,2013-01-05 08:00:00,US Airways Inc.
3729,3729,2013,1,5,801.0,805,-4.0,1025.0,1027,-2.0,9E,3538,N932XJ,JFK,MSP,156.0,1029,8,5,2013-01-05 08:00:00,Endeavor Air Inc.
3730,3730,2013,1,5,801.0,805,-4.0,919.0,920,-1.0,AA,1838,N5EHAA,JFK,BOS,43.0,187,8,5,2013-01-05 08:00:00,American Airlines Inc.
3731,3731,2013,1,5,803.0,810,-7.0,1106.0,1116,-10.0,DL,1959,N940DL,JFK,MCO,142.0,944,8,10,2013-01-05 08:00:00,Delta Air Lines Inc.
3732,3732,2013,1,5,804.0,810,-6.0,957.0,955,2.0,MQ,4406,N840MQ,JFK,RDU,72.0,427,8,10,2013-01-05 08:00:00,Envoy Air
3733,3733,2013,1,5,805.0,809,-4.0,914.0,930,-16.0,EV,4425,N14993,EWR,ROC,47.0,246,8,9,2013-01-05 08:00:00,ExpressJet Airlines Inc.
3734,3734,2013,1,5,805.0,810,-5.0,1037.0,1039,-2.0,FL,346,N977AT,LGA,ATL,120.0,762,8,10,2013-01-05 08:00:00,AirTran Airways Corporation
3735,3735,2013,1,5,805.0,810,-5.0,1249.0,1315,-26.0,AA,655,N5FTAA,JFK,STT,195.0,1623,8,10,2013-01-05 08:00:00,American Airlines Inc.
3736,3736,2013,1,5,805.0,810,-5.0,1039.0,1041,-2.0,DL,269,N339NB,JFK,ATL,116.0,760,8,10,2013-01-05 08:00:00,Delta Air Lines Inc.
3737,3737,2013,1,5,806.0,805,1.0,1005.0,1005,0.0,B6,219,N662JB,JFK,CLT,86.0,541,8,5,2013-01-05 08:00:00,JetBlue Airways
3738,3738,2013,1,5,807.0,810,-3.0,949.0,948,1.0,B6,1051,N183JB,JFK,PIT,69.0,340,8,10,2013-01-05 08:00:00,JetBlue Airways
3739,3739,2013,1,5,807.0,815,-8.0,956.0,1010,-14.0,MQ,4490,N725MQ,LGA,CMH,85.0,479,8,15,2013-01-05 08:00:00,Envoy Air
3740,3740,2013,1,5,808.0,600,128.0,927.0,735,112.0,MQ,3768,N534MQ,EWR,ORD,115.0,719,6,0,2013-01-05 06:00:00,Envoy Air
3741,3741,2013,1,5,809.0,815,-6.0,1114.0,1131,-17.0,DL,1167,N307DQ,JFK,TPA,154.0,1005,8,15,2013-01-05 08:00:00,Delta Air Lines Inc.
3742,3742,2013,1,5,811.0,815,-4.0,1101.0,1118,-17.0,DL,1429,N3744F,JFK,LAS,315.0,2248,8,15,2013-01-05 08:00:00,Delta Air Lines Inc.
3743,3743,2013,1,5,811.0,800,11.0,1139.0,1145,-6.0,WN,3149,N720WN,EWR,PHX,306.0,2133,8,0,2013-01-05 08:00:00,Southwest Airlines Co.
3744,3744,2013,1,5,811.0,815,-4.0,958.0,1016,-18.0,US,675,N673AW,EWR,CLT,86.0,529,8,15,2013-01-05 08:00:00,US Airways Inc.
3745,3745,2013,1,5,812.0,817,-5.0,1037.0,1058,-21.0,DL,914,N362NW,LGA,DEN,235.0,1620,8,17,2013-01-05 08:00:00,Delta Air Lines Inc.
3746,3746,2013,1,5,813.0,811,2.0,953.0,1015,-22.0,EV,4604,N14542,EWR,MYR,84.0,550,8,11,2013-01-05 08:00:00,ExpressJet Airlines Inc.
3747,3747,2013,1,5,813.0,820,-7.0,956.0,957,-1.0,9E,3317,N929XJ,JFK,BUF,64.0,301,8,20,2013-01-05 08:00:00,Endeavor Air Inc.
3748,3748,2013,1,5,819.0,827,-8.0,1106.0,1105,1.0,B6,611,N309JB,JFK,JAX,124.0,828,8,27,2013-01-05 08:00:00,JetBlue Airways
3749,3749,2013,1,5,820.0,755,25.0,916.0,905,11.0,WN,3517,N429WN,LGA,BWI,38.0,185,7,55,2013-01-05 07:00:00,Southwest Airlines Co.
3750,3750,2013,1,5,821.0,822,-1.0,1114.0,1129,-15.0,UA,341,N580UA,EWR,FLL,156.0,1065,8,22,2013-01-05 08:00:00,United Air Lines Inc.
3751,3751,2013,1,5,822.0,759,23.0,929.0,909,20.0,EV,4696,N13997,EWR,MHT,40.0,209,7,59,2013-01-05 07:00:00,ExpressJet Airlines Inc.
3752,3752,2013,1,5,824.0,830,-6.0,1019.0,1021,-2.0,9E,4220,N8646A,JFK,RDU,70.0,427,8,30,2013-01-05 08:00:00,Endeavor Air Inc.
3753,3753,2013,1,5,824.0,825,-1.0,948.0,945,3.0,MQ,4418,N739MQ,JFK,DCA,47.0,213,8,25,2013-01-05 08:00:00,Envoy Air
3754,3754,2013,1,5,825.0,825,0.0,1030.0,1024,6.0,US,487,N675AW,JFK,CLT,88.0,541,8,25,2013-01-05 08:00:00,US Airways Inc.
3755,3755,2013,1,5,826.0,827,-1.0,1132.0,1140,-8.0,DL,2395,N374NW,LGA,PBI,161.0,1035,8,27,2013-01-05 08:00:00,Delta Air Lines Inc.
3756,3756,2013,1,5,826.0,830,-4.0,1317.0,1335,-18.0,DL,301,N636DL,JFK,SJU,191.0,1598,8,30,2013-01-05 08:00:00,Delta Air Lines Inc.
3757,3757,2013,1,5,828.0,830,-2.0,949.0,1015,-26.0,AA,313,N594AA,LGA,ORD,116.0,733,8,30,2013-01-05 08:00:00,American Airlines Inc.
3758,3758,2013,1,5,829.0,830,-1.0,1047.0,1111,-24.0,UA,441,N847UA,EWR,HDN,243.0,1728,8,30,2013-01-05 08:00:00,United Air Lines Inc.
3759,3759,2013,1,5,830.0,830,0.0,946.0,947,-1.0,9E,4051,N8747B,JFK,BWI,36.0,184,8,30,2013-01-05 08:00:00,Endeavor Air Inc.
3760,3760,2013,1,5,830.0,835,-5.0,1139.0,1150,-11.0,AA,717,N3BLAA,LGA,DFW,222.0,1389,8,35,2013-01-05 08:00:00,American Airlines Inc.
3761,3761,2013,1,5,833.0,835,-2.0,1005.0,1025,-20.0,EV,4548,N15910,EWR,RDU,66.0,416,8,35,2013-01-05 08:00:00,ExpressJet Airlines Inc.
3762,3762,2013,1,5,834.0,830,4.0,956.0,955,1.0,WN,101,N293WN,EWR,MDW,122.0,711,8,30,2013-01-05 08:00:00,Southwest Airlines Co.
3763,3763,2013,1,5,834.0,835,-1.0,1050.0,1105,-15.0,MQ,4610,N0EGMQ,LGA,ATL,119.0,762,8,35,2013-01-05 08:00:00,Envoy Air
3764,3764,2013,1,5,834.0,840,-6.0,1009.0,1030,-21.0,MQ,4521,N711MQ,LGA,RDU,73.0,431,8,40,2013-01-05 08:00:00,Envoy Air
3765,3765,2013,1,5,835.0,840,-5.0,939.0,958,-19.0,EV,4389,N14907,EWR,BOS,42.0,200,8,40,2013-01-05 08:00:00,ExpressJet Airlines Inc.
3766,3766,2013,1,5,835.0,835,0.0,1057.0,1102,-5.0,F9,835,N201FR,LGA,DEN,237.0,1620,8,35,2013-01-05 08:00:00,Frontier Airlines Inc.
3767,3767,2013,1,5,836.0,838,-2.0,1031.0,1044,-13.0,EV,4297,N14143,EWR,DTW,92.0,488,8,38,2013-01-05 08:00:00,ExpressJet Airlines Inc.
3768,3768,2013,1,5,836.0,830,6.0,1200.0,1154,6.0,UA,112,N12116,JFK,LAX,346.0,2475,8,30,2013-01-05 08:00:00,United Air Lines Inc.
3769,3769,2013,1,5,837.0,840,-3.0,1104.0,1112,-8.0,EV,4388,N12922,EWR,JAX,124.0,820,8,40,2013-01-05 08:00:00,ExpressJet Airlines Inc.
3770,3770,2013,1,5,838.0,850,-12.0,1012.0,1035,-23.0,MQ,4558,N723MQ,LGA,CLE,73.0,419,8,50,2013-01-05 08:00:00,Envoy Air
3771,3771,2013,1,5,838.0,834,4.0,1156.0,1210,-14.0,UA,344,N482UA,EWR,SFO,361.0,2565,8,34,2013-01-05 08:00:00,United Air Lines Inc.
3772,3772,2013,1,5,839.0,845,-6.0,959.0,1013,-14.0,9E,3405,N921XJ,JFK,DCA,42.0,213,8,45,2013-01-05 08:00:00,Endeavor Air Inc.
3773,3773,2013,1,5,839.0,820,19.0,1322.0,1310,12.0,B6,717,N523JB,JFK,SJU,192.0,1598,8,20,2013-01-05 08:00:00,JetBlue Airways
3774,3774,2013,1,5,839.0,845,-6.0,1150.0,1145,5.0,B6,59,N179JB,JFK,TPA,158.0,1005,8,45,2013-01-05 08:00:00,JetBlue Airways
3775,3775,2013,1,5,844.0,845,-1.0,1144.0,1205,-21.0,B6,553,N588JB,EWR,RSW,161.0,1068,8,45,2013-01-05 08:00:00,JetBlue Airways
3776,3776,2013,1,5,845.0,809,36.0,1012.0,924,48.0,EV,4233,N14171,EWR,BTV,53.0,266,8,9,2013-01-05 08:00:00,ExpressJet Airlines Inc.
3777,3777,2013,1,5,845.0,840,5.0,1135.0,1152,-17.0,UA,1506,N37420,EWR,SAN,334.0,2425,8,40,2013-01-05 08:00:00,United Air Lines Inc.
3778,3778,2013,1,5,848.0,855,-7.0,1100.0,1100,0.0,EV,4913,N741EV,EWR,DTW,100.0,488,8,55,2013-01-05 08:00:00,ExpressJet Airlines Inc.
3779,3779,2013,1,5,848.0,830,18.0,1126.0,1135,-9.0,UA,481,N451UA,EWR,MCO,138.0,937,8,30,2013-01-05 08:00:00,United Air Lines Inc.
3780,3780,2013,1,5,848.0,851,-3.0,1110.0,1150,-40.0,UA,762,N402UA,EWR,LAS,303.0,2227,8,51,2013-01-05 08:00:00,United Air Lines Inc.
3781,3781,2013,1,5,850.0,825,25.0,1132.0,1123,9.0,UA,336,N457UA,EWR,BZN,260.0,1882,8,25,2013-01-05 08:00:00,United Air Lines Inc.
3782,3782,2013,1,5,851.0,900,-9.0,1206.0,1220,-14.0,AA,1,N328AA,JFK,LAX,343.0,2475,9,0,2013-01-05 09:00:00,American Airlines Inc.
3783,3783,2013,1,5,851.0,858,-7.0,1248.0,1211,37.0,UA,214,N431UA,EWR,IAH,231.0,1400,8,58,2013-01-05 08:00:00,United Air Lines Inc.
3784,3784,2013,1,5,853.0,900,-7.0,1043.0,1110,-27.0,MQ,4478,N837MQ,LGA,DTW,91.0,502,9,0,2013-01-05 09:00:00,Envoy Air
3785,3785,2013,1,5,855.0,855,0.0,1108.0,1102,6.0,9E,3353,N922XJ,JFK,DTW,102.0,509,8,55,2013-01-05 08:00:00,Endeavor Air Inc.
3786,3786,2013,1,5,856.0,900,-4.0,1125.0,1137,-12.0,EV,3261,N12567,EWR,ATL,126.0,746,9,0,2013-01-05 09:00:00,ExpressJet Airlines Inc.
